id,person_id,trip_n,travel_date,travel_date_dow,o_purpose_category,d_purpose_category,num_non_hh_travelers,num_hh_travelers,num_travelers,o_location_type,d_location_type,o_congestion,d_congestion,age,employment,student,license,planning_apps,industry,gender,education,survey_language,num_bicycles,num_vehicles,res_type,rent_own,income_aggregate,num_people,num_adults,num_kids,num_workers,num_students,disability,trip_distance,mode
9697,430,18,11/06/2019,2,1,6,1,1,2,1,4,0,0,4,2,1,0,2,10,1,3,English,1,0,5,2,1,3,3,0,2,1,none,0.6,walk
9698,430,19,11/06/2019,2,6,6,1,1,2,4,4,0,0,4,2,1,0,2,10,1,3,English,1,0,5,2,1,3,3,0,2,1,none,0.4,walk
9699,430,20,11/06/2019,2,6,1,2,2,4,4,1,0,0,4,2,1,0,2,10,1,3,English,1,0,5,2,1,3,3,0,2,1,none,0.3,walk
9700,430,21,12/06/2019,3,1,5,0,1,1,1,4,0,0,4,2,1,0,2,10,1,3,English,1,0,5,2,1,3,3,0,2,1,none,0.8,walk
9701,430,22,12/06/2019,3,5,1,1,1,2,4,1,0,0,4,2,1,0,2,10,1,3,English,1,0,5,2,1,3,3,0,2,1,none,1,walk
9702,431,0,08/06/2019,6,-9998,6,0,1,1,4,4,0,0,4,1,0,1,-9998,15,2,-9998,English,0,0,-9998,-9998,4,2,2,0,2,0,none,1.2,drive
9703,431,1,08/06/2019,6,6,6,0,1,1,4,4,0,0,4,1,0,1,-9998,15,2,-9998,English,0,0,-9998,-9998,4,2,2,0,2,0,none,1.9,drive
9704,431,2,08/06/2019,6,6,7,0,1,1,4,4,0,0,4,1,0,1,-9998,15,2,-9998,English,0,0,-9998,-9998,4,2,2,0,2,0,none,0.7,drive
9705,431,3,08/06/2019,6,7,6,0,1,1,4,4,0,0,4,1,0,1,-9998,15,2,-9998,English,0,0,-9998,-9998,4,2,2,0,2,0,none,10.3,drive
9706,431,4,08/06/2019,6,6,1,0,1,1,4,4,0,0,4,1,0,1,-9998,15,2,-9998,English,0,0,-9998,-9998,4,2,2,0,2,0,none,12.2,drive
9707,431,5,08/06/2019,6,1,7,0,2,2,4,4,0,0,4,1,0,1,-9998,15,2,-9998,English,0,0,-9998,-9998,4,2,2,0,2,0,none,2,passenger
9708,431,6,08/06/2019,6,7,1,0,2,2,4,4,0,0,4,1,0,1,-9998,15,2,-9998,English,0,0,-9998,-9998,4,2,2,0,2,0,none,2,passenger
9709,431,7,10/06/2019,1,-9998,10,0,1,1,4,4,0,0,4,1,0,1,-9998,15,2,-9998,English,0,0,-9998,-9998,4,2,2,0,2,0,none,0.2,walk
9710,431,8,11/06/2019,2,-9998,3,0,1,1,4,4,0,0,4,1,0,1,-9998,15,2,-9998,English,0,0,-9998,-9998,4,2,2,0,2,0,none,1.4,subway
9711,431,9,11/06/2019,2,3,10,0,1,1,4,4,0,0,4,1,0,1,-9998,15,2,-9998,English,0,0,-9998,-9998,4,2,2,0,2,0,none,0.8,walk
9712,431,10,11/06/2019,2,1,10,0,1,1,1,4,0,0,4,1,0,1,-9998,15,2,-9998,English,0,0,-9998,-9998,4,2,2,0,2,0,none,0.1,walk
9713,432,0,01/06/2019,6,-9998,8,5,1,6,4,1,0,0,8,6,0,0,4,-9998,2,1,English,0,0,6,2,1,2,2,0,0,0,hearing,0.2,bus
9714,432,1,01/06/2019,6,8,8,5,1,6,1,4,0,0,8,6,0,0,4,-9998,2,1,English,0,0,6,2,1,2,2,0,0,0,hearing,0.2,bus
9715,432,2,01/06/2019,6,8,8,5,1,6,4,1,0,0,8,6,0,0,4,-9998,2,1,English,0,0,6,2,1,2,2,0,0,0,hearing,0.2,bus
9716,432,3,01/06/2019,6,8,8,5,1,6,1,4,0,0,8,6,0,0,4,-9998,2,1,English,0,0,6,2,1,2,2,0,0,0,hearing,0.7,bus
9717,432,4,01/06/2019,6,8,8,5,1,6,4,4,0,0,8,6,0,0,4,-9998,2,1,English,0,0,6,2,1,2,2,0,0,0,hearing,10.1,bus
9718,432,5,01/06/2019,6,8,8,5,1,6,4,4,0,0,8,6,0,0,4,-9998,2,1,English,0,0,6,2,1,2,2,0,0,0,hearing,0.1,bus
9719,432,6,01/06/2019,6,8,8,5,1,6,4,4,0,0,8,6,0,0,4,-9998,2,1,English,0,0,6,2,1,2,2,0,0,0,hearing,11.6,bus
9720,432,7,01/06/2019,6,8,1,2,1,3,4,4,0,0,8,6,0,0,4,-9998,2,1,English,0,0,6,2,1,2,2,0,0,0,hearing,0.2,bus
9721,432,8,01/06/2019,6,1,8,0,1,1,4,1,0,0,8,6,0,0,4,-9998,2,1,English,0,0,6,2,1,2,2,0,0,0,hearing,0.5,walk
9722,432,9,01/06/2019,6,8,8,0,1,1,1,1,0,0,8,6,0,0,4,-9998,2,1,English,0,0,6,2,1,2,2,0,0,0,hearing,0.4,walk
9723,432,10,02/06/2019,7,8,8,0,1,1,1,4,0,0,8,6,0,0,4,-9998,2,1,English,0,0,6,2,1,2,2,0,0,0,hearing,0.4,walk
9724,432,11,02/06/2019,7,8,1,0,1,1,4,1,0,0,8,6,0,0,4,-9998,2,1,English,0,0,6,2,1,2,2,0,0,0,hearing,1,walk
9725,432,12,02/06/2019,7,1,6,0,1,1,1,4,0,0,8,6,0,0,4,-9998,2,1,English,0,0,6,2,1,2,2,0,0,0,hearing,0.5,walk
9726,432,13,02/06/2019,7,6,6,0,1,1,4,4,0,0,8,6,0,0,4,-9998,2,1,English,0,0,6,2,1,2,2,0,0,0,hearing,0.7,walk
9727,432,14,02/06/2019,7,6,6,0,1,1,4,4,0,0,8,6,0,0,4,-9998,2,1,English,0,0,6,2,1,2,2,0,0,0,hearing,0.2,walk
9728,432,15,02/06/2019,7,6,1,0,1,1,4,1,0,0,8,6,0,0,4,-9998,2,1,English,0,0,6,2,1,2,2,0,0,0,hearing,0.3,walk
9729,432,16,02/06/2019,7,1,8,5,1,6,1,4,0,0,8,6,0,0,4,-9998,2,1,English,0,0,6,2,1,2,2,0,0,0,hearing,0.2,bus
9730,432,17,02/06/2019,7,8,1,5,1,6,4,1,0,0,8,6,0,0,4,-9998,2,1,English,0,0,6,2,1,2,2,0,0,0,hearing,0.2,bus
9731,432,18,03/06/2019,1,1,9,0,1,1,1,4,0,0,8,6,0,0,4,-9998,2,1,English,0,0,6,2,1,2,2,0,0,0,hearing,0.1,bus
9732,432,19,03/06/2019,1,9,9,0,1,1,4,4,0,0,8,6,0,0,4,-9998,2,1,English,0,0,6,2,1,2,2,0,0,0,hearing,1.6,walk
9733,432,20,03/06/2019,1,9,10,0,1,1,4,4,0,0,8,6,0,0,4,-9998,2,1,English,0,0,6,2,1,2,2,0,0,0,hearing,0.7,bus
9734,432,21,03/06/2019,1,6,1,0,1,1,4,4,0,0,8,6,0,0,4,-9998,2,1,English,0,0,6,2,1,2,2,0,0,0,hearing,0.3,bus
9735,432,22,03/06/2019,1,1,8,0,1,1,1,4,0,0,8,6,0,0,4,-9998,2,1,English,0,0,6,2,1,2,2,0,0,0,hearing,0.3,walk
9736,432,23,03/06/2019,1,8,8,0,1,1,4,4,0,0,8,6,0,0,4,-9998,2,1,English,0,0,6,2,1,2,2,0,0,0,hearing,0.4,walk
9737,432,24,03/06/2019,1,8,6,0,1,1,4,4,0,0,8,6,0,0,4,-9998,2,1,English,0,0,6,2,1,2,2,0,0,0,hearing,0.2,walk
9738,432,25,03/06/2019,1,6,1,0,1,1,4,1,0,0,8,6,0,0,4,-9998,2,1,English,0,0,6,2,1,2,2,0,0,0,hearing,0.2,walk
9739,432,26,03/06/2019,1,1,8,5,1,6,1,4,0,0,8,6,0,0,4,-9998,2,1,English,0,0,6,2,1,2,2,0,0,0,hearing,0.2,walk
9740,432,27,03/06/2019,1,8,8,5,1,6,4,1,0,0,8,6,0,0,4,-9998,2,1,English,0,0,6,2,1,2,2,0,0,0,hearing,0.3,walk
9741,432,28,04/06/2019,2,8,8,5,1,6,1,4,0,0,8,6,0,0,4,-9998,2,1,English,0,0,6,2,1,2,2,0,0,0,hearing,0.2,walk
9742,432,29,04/06/2019,2,8,8,5,1,6,4,1,0,0,8,6,0,0,4,-9998,2,1,English,0,0,6,2,1,2,2,0,0,0,hearing,0.4,walk
9743,432,30,04/06/2019,2,8,6,0,2,2,1,4,0,0,8,6,0,0,4,-9998,2,1,English,0,0,6,2,1,2,2,0,0,0,hearing,2.7,bus
9744,432,31,04/06/2019,2,6,6,0,1,1,4,4,0,0,8,6,0,0,4,-9998,2,1,English,0,0,6,2,1,2,2,0,0,0,hearing,0.1,walk
9745,432,32,04/06/2019,2,6,6,0,2,2,4,4,0,0,8,6,0,0,4,-9998,2,1,English,0,0,6,2,1,2,2,0,0,0,hearing,0.2,walk
9746,432,33,04/06/2019,2,6,1,0,2,2,4,1,0,0,8,6,0,0,4,-9998,2,1,English,0,0,6,2,1,2,2,0,0,0,hearing,1.8,bus
9747,432,34,04/06/2019,2,1,8,0,1,1,1,4,0,0,8,6,0,0,4,-9998,2,1,English,0,0,6,2,1,2,2,0,0,0,hearing,0.4,walk
9748,432,35,04/06/2019,2,8,1,0,1,1,4,1,0,0,8,6,0,0,4,-9998,2,1,English,0,0,6,2,1,2,2,0,0,0,hearing,0.3,walk
9749,432,36,05/06/2019,3,1,8,5,1,6,1,4,0,0,8,6,0,0,4,-9998,2,1,English,0,0,6,2,1,2,2,0,0,0,hearing,0.2,walk
9750,432,37,05/06/2019,3,8,8,5,1,6,4,1,0,0,8,6,0,0,4,-9998,2,1,English,0,0,6,2,1,2,2,0,0,0,hearing,0.2,walk
9751,432,38,05/06/2019,3,8,10,0,2,2,1,4,0,0,8,6,0,0,4,-9998,2,1,English,0,0,6,2,1,2,2,0,0,0,hearing,0.1,bus
9752,432,39,05/06/2019,3,6,10,0,2,2,4,4,0,0,8,6,0,0,4,-9998,2,1,English,0,0,6,2,1,2,2,0,0,0,hearing,3,bus
9753,432,40,05/06/2019,3,6,1,0,2,2,4,1,0,0,8,6,0,0,4,-9998,2,1,English,0,0,6,2,1,2,2,0,0,0,hearing,0.3,walk
9754,432,41,05/06/2019,3,1,8,5,1,6,1,4,0,0,8,6,0,0,4,-9998,2,1,English,0,0,6,2,1,2,2,0,0,0,hearing,0.2,walk
9755,432,42,05/06/2019,3,8,8,5,1,6,4,1,0,0,8,6,0,0,4,-9998,2,1,English,0,0,6,2,1,2,2,0,0,0,hearing,0.2,walk
9756,432,43,06/06/2019,4,8,6,0,1,1,1,4,0,0,8,6,0,0,4,-9998,2,1,English,0,0,6,2,1,2,2,0,0,0,hearing,1.5,drive
9757,432,44,06/06/2019,4,6,1,0,1,1,4,1,0,0,8,6,0,0,4,-9998,2,1,English,0,0,6,2,1,2,2,0,0,0,hearing,1.8,drive
9758,432,45,06/06/2019,4,1,8,5,1,6,1,4,0,0,8,6,0,0,4,-9998,2,1,English,0,0,6,2,1,2,2,0,0,0,hearing,0.5,walk
9759,432,46,06/06/2019,4,8,8,5,1,6,4,1,0,0,8,6,0,0,4,-9998,2,1,English,0,0,6,2,1,2,2,0,0,0,hearing,0.4,walk
9760,432,47,06/06/2019,4,8,6,0,2,2,1,4,0,0,8,6,0,0,4,-9998,2,1,English,0,0,6,2,1,2,2,0,0,0,hearing,0.9,walk
9761,432,48,06/06/2019,4,6,6,0,2,2,4,4,0,0,8,6,0,0,4,-9998,2,1,English,0,0,6,2,1,2,2,0,0,0,hearing,0.1,walk
9762,432,49,06/06/2019,4,6,6,0,2,2,4,4,0,0,8,6,0,0,4,-9998,2,1,English,0,0,6,2,1,2,2,0,0,0,hearing,0.2,walk
9763,432,50,06/06/2019,4,6,1,0,2,2,4,1,0,0,8,6,0,0,4,-9998,2,1,English,0,0,6,2,1,2,2,0,0,0,hearing,0.2,walk
9764,432,51,06/06/2019,4,1,8,5,1,6,1,4,0,0,8,6,0,0,4,-9998,2,1,English,0,0,6,2,1,2,2,0,0,0,hearing,0.3,walk
9765,432,52,06/06/2019,4,8,8,5,1,6,4,1,0,0,8,6,0,0,4,-9998,2,1,English,0,0,6,2,1,2,2,0,0,0,hearing,0.3,walk
9766,432,53,07/06/2019,5,8,8,0,1,1,1,4,0,0,8,6,0,0,4,-9998,2,1,English,0,0,6,2,1,2,2,0,0,0,hearing,0.6,walk
9767,432,54,07/06/2019,5,8,1,0,1,1,4,1,0,0,8,6,0,0,4,-9998,2,1,English,0,0,6,2,1,2,2,0,0,0,hearing,0.8,walk
9768,432,55,07/06/2019,5,1,8,5,1,6,1,4,0,0,8,6,0,0,4,-9998,2,1,English,0,0,6,2,1,2,2,0,0,0,hearing,0.1,walk
9769,432,56,07/06/2019,5,8,8,5,1,6,4,1,0,0,8,6,0,0,4,-9998,2,1,English,0,0,6,2,1,2,2,0,0,0,hearing,0.1,walk
9770,433,0,07/06/2019,5,1,2,0,1,1,1,2,0,0,5,1,0,1,4,16,2,7,English,0,0,6,2,6,1,1,0,1,0,none,2.4,subway
9771,433,1,07/06/2019,5,2,7,2,1,3,2,4,1,1,5,1,0,1,4,16,2,7,English,0,0,6,2,6,1,1,0,1,0,none,0.4,walk
9772,433,2,07/06/2019,5,7,7,2,1,3,4,2,1,1,5,1,0,1,4,16,2,7,English,0,0,6,2,6,1,1,0,1,0,none,0.6,walk
9773,433,3,07/06/2019,5,7,1,0,1,1,2,1,1,0,5,1,0,1,4,16,2,7,English,0,0,6,2,6,1,1,0,1,0,none,2.1,subway
9774,433,4,08/06/2019,6,1,7,0,1,1,1,4,0,0,5,1,0,1,4,16,2,7,English,0,0,6,2,6,1,1,0,1,0,none,3.2,subway
9775,433,5,08/06/2019,6,7,1,0,1,1,4,1,0,0,5,1,0,1,4,16,2,7,English,0,0,6,2,6,1,1,0,1,0,none,3.3,subway
9776,433,6,10/06/2019,1,1,2,0,1,1,1,2,0,0,5,1,0,1,4,16,2,7,English,0,0,6,2,6,1,1,0,1,0,none,3.2,subway
9777,433,7,10/06/2019,1,2,1,0,1,1,2,1,1,0,5,1,0,1,4,16,2,7,English,0,0,6,2,6,1,1,0,1,0,none,3.7,subway
9778,433,8,11/06/2019,2,1,6,0,1,1,1,4,0,0,5,1,0,1,4,16,2,7,English,0,0,6,2,6,1,1,0,1,0,none,0.1,walk
9779,433,9,11/06/2019,2,6,1,0,1,1,4,1,0,0,5,1,0,1,4,16,2,7,English,0,0,6,2,6,1,1,0,1,0,none,0.1,walk
9780,433,10,11/06/2019,2,1,10,0,1,1,1,4,0,0,5,1,0,1,4,16,2,7,English,0,0,6,2,6,1,1,0,1,0,none,2.2,subway
9781,433,11,11/06/2019,2,6,2,0,1,1,4,2,1,1,5,1,0,1,4,16,2,7,English,0,0,6,2,6,1,1,0,1,0,none,0.1,walk
9782,433,12,11/06/2019,2,2,1,0,1,1,2,1,1,0,5,1,0,1,4,16,2,7,English,0,0,6,2,6,1,1,0,1,0,none,2.1,subway
9783,433,13,12/06/2019,3,1,2,0,1,1,1,2,0,0,5,1,0,1,4,16,2,7,English,0,0,6,2,6,1,1,0,1,0,none,2.9,subway
9784,433,14,12/06/2019,3,2,1,0,1,1,2,1,1,0,5,1,0,1,4,16,2,7,English,0,0,6,2,6,1,1,0,1,0,none,2.1,subway
9785,422,2,07/06/2019,5,1,10,0,1,1,1,4,0,0,7,1,0,1,6,12,1,6,English,1,2,6,2,6,2,2,0,2,0,none,2.5,drive
9786,422,3,07/06/2019,5,9,2,0,1,1,4,2,1,1,7,1,0,1,6,12,1,6,English,1,2,6,2,6,2,2,0,2,0,none,0.7,subway
9787,422,4,07/06/2019,5,2,10,0,1,1,2,4,1,1,7,1,0,1,6,12,1,6,English,1,2,6,2,6,2,2,0,2,0,none,0.5,bus
9788,422,5,08/06/2019,6,7,6,0,1,1,4,4,0,0,7,1,0,1,6,12,1,6,English,1,2,6,2,6,2,2,0,2,0,none,1,drive
9789,422,6,08/06/2019,6,6,6,0,1,1,4,4,0,0,7,1,0,1,6,12,1,6,English,1,2,6,2,6,2,2,0,2,0,none,0.5,walk
9790,422,7,08/06/2019,6,6,1,0,1,1,4,1,0,0,7,1,0,1,6,12,1,6,English,1,2,6,2,6,2,2,0,2,0,none,17.8,drive
9791,422,8,10/06/2019,1,1,10,0,1,1,1,4,0,0,7,1,0,1,6,12,1,6,English,1,2,6,2,6,2,2,0,2,0,none,2.6,drive
9792,422,9,10/06/2019,1,2,6,0,1,1,2,4,1,1,7,1,0,1,6,12,1,6,English,1,2,6,2,6,2,2,0,2,0,none,0.2,walk
9793,422,10,10/06/2019,1,6,6,0,1,1,4,4,1,1,7,1,0,1,6,12,1,6,English,1,2,6,2,6,2,2,0,2,0,none,0.1,walk
9794,422,11,10/06/2019,1,6,7,0,1,1,4,4,1,1,7,1,0,1,6,12,1,6,English,1,2,6,2,6,2,2,0,2,0,none,0.2,walk
9795,422,12,10/06/2019,1,7,3,1,1,2,4,4,1,1,7,1,0,1,6,12,1,6,English,1,2,6,2,6,2,2,0,2,0,none,1.2,passenger
9796,422,13,10/06/2019,1,3,10,0,1,1,4,4,1,1,7,1,0,1,6,12,1,6,English,1,2,6,2,6,2,2,0,2,0,none,1.7,bus
9797,422,14,11/06/2019,2,10,9,0,1,1,4,4,1,0,7,1,0,1,6,12,1,6,English,1,2,6,2,6,2,2,0,2,0,none,7.8,drive
9798,422,15,11/06/2019,2,9,2,0,1,1,4,2,0,0,7,1,0,1,6,12,1,6,English,1,2,6,2,6,2,2,0,2,0,none,8.4,drive
9799,422,16,11/06/2019,2,2,3,0,1,1,2,4,1,0,7,1,0,1,6,12,1,6,English,1,2,6,2,6,2,2,0,2,0,none,3.1,walk
9800,422,17,11/06/2019,2,3,3,0,1,1,4,4,0,1,7,1,0,1,6,12,1,6,English,1,2,6,2,6,2,2,0,2,0,none,0.2,walk
9801,422,18,11/06/2019,2,3,10,0,1,1,4,4,1,1,7,1,0,1,6,12,1,6,English,1,2,6,2,6,2,2,0,2,0,none,1.1,walk
9802,422,19,11/06/2019,2,2,10,0,1,1,2,4,1,1,7,1,0,1,6,12,1,6,English,1,2,6,2,6,2,2,0,2,0,none,1.1,walk
9803,422,20,12/06/2019,3,1,10,0,1,1,1,4,0,0,7,1,0,1,6,12,1,6,English,1,2,6,2,6,2,2,0,2,0,none,2.6,subway
9804,422,21,12/06/2019,3,2,7,0,1,1,4,4,1,1,7,1,0,1,6,12,1,6,English,1,2,6,2,6,2,2,0,2,0,none,0.2,walk
9805,422,22,12/06/2019,3,7,2,0,1,1,4,4,1,1,7,1,0,1,6,12,1,6,English,1,2,6,2,6,2,2,0,2,0,none,0.3,walk
9806,422,23,12/06/2019,3,2,3,1,1,2,4,4,1,0,7,1,0,1,6,12,1,6,English,1,2,6,2,6,2,2,0,2,0,none,5.9,passenger
9807,422,24,12/06/2019,3,3,10,0,1,1,4,4,0,0,7,1,0,1,6,12,1,6,English,1,2,6,2,6,2,2,0,2,0,none,0.5,walk
9808,422,25,12/06/2019,3,2,7,0,1,1,2,4,1,0,7,1,0,1,6,12,1,6,English,1,2,6,2,6,2,2,0,2,0,none,11.2,subway
9809,422,26,12/06/2019,3,7,1,0,1,1,4,1,0,0,7,1,0,1,6,12,1,6,English,1,2,6,2,6,2,2,0,2,0,none,0.6,drive
9810,422,27,13/06/2019,4,1,2,0,1,1,1,2,0,0,7,1,0,1,6,12,1,6,English,1,2,6,2,6,2,2,0,2,0,none,10.5,subway
9811,422,28,13/06/2019,4,2,3,5,1,6,4,4,1,0,7,1,0,1,6,12,1,6,English,1,2,6,2,6,2,2,0,2,0,none,2.2,subway
9812,422,29,13/06/2019,4,3,6,0,1,1,4,4,0,0,7,1,0,1,6,12,1,6,English,1,2,6,2,6,2,2,0,2,0,none,8.2,subway
9813,422,30,13/06/2019,4,6,1,0,1,1,4,1,0,0,7,1,0,1,6,12,1,6,English,1,2,6,2,6,2,2,0,2,0,none,1.3,drive
9814,435,0,07/06/2019,5,-9998,5,0,2,2,4,4,0,0,5,1,2,1,4,5,2,6,English,2,1,5,2,3,2,2,0,2,0,none,0.8,drive
9815,435,1,07/06/2019,5,5,5,0,2,2,4,1,0,0,5,1,2,1,4,5,2,6,English,2,1,5,2,3,2,2,0,2,0,none,9,drive
9816,435,2,07/06/2019,5,5,8,0,1,1,1,4,0,0,5,1,2,1,4,5,2,6,English,2,1,5,2,3,2,2,0,2,0,none,3.8,drive
9817,435,3,07/06/2019,5,8,1,0,1,1,4,1,0,0,5,1,2,1,4,5,2,6,English,2,1,5,2,3,2,2,0,2,0,none,2.6,drive
9818,435,4,08/06/2019,6,1,7,1,1,2,4,1,0,0,5,1,2,1,4,5,2,6,English,2,1,5,2,3,2,2,0,2,0,none,2.7,passenger
9819,435,5,09/06/2019,7,7,7,0,2,2,1,4,0,0,5,1,2,1,4,5,2,6,English,2,1,5,2,3,2,2,0,2,0,none,2,drive
9820,435,6,09/06/2019,7,7,2,0,2,2,4,4,0,0,5,1,2,1,4,5,2,6,English,2,1,5,2,3,2,2,0,2,0,none,1.5,drive
9821,435,7,09/06/2019,7,2,6,0,1,1,4,4,0,0,5,1,2,1,4,5,2,6,English,2,1,5,2,3,2,2,0,2,0,none,1.2,drive
9822,435,8,09/06/2019,7,6,1,0,1,1,4,1,0,0,5,1,2,1,4,5,2,6,English,2,1,5,2,3,2,2,0,2,0,none,2.2,drive
9823,435,9,09/06/2019,7,1,5,1,2,3,1,4,0,0,5,1,2,1,4,5,2,6,English,2,1,5,2,3,2,2,0,2,0,none,3,drive
9824,435,10,09/06/2019,7,5,5,1,2,3,4,1,0,0,5,1,2,1,4,5,2,6,English,2,1,5,2,3,2,2,0,2,0,none,3.1,drive
9825,435,11,10/06/2019,1,5,2,0,2,2,1,2,0,0,5,1,2,1,4,5,2,6,English,2,1,5,2,3,2,2,0,2,0,none,4.7,drive
9826,435,12,10/06/2019,1,2,1,0,2,2,2,1,0,0,5,1,2,1,4,5,2,6,English,2,1,5,2,3,2,2,0,2,0,none,4.8,drive
9827,435,13,11/06/2019,2,1,6,0,1,1,1,4,0,0,5,1,2,1,4,5,2,6,English,2,1,5,2,3,2,2,0,2,0,none,2.2,drive
9828,435,14,11/06/2019,2,6,8,0,1,1,4,4,0,0,5,1,2,1,4,5,2,6,English,2,1,5,2,3,2,2,0,2,0,none,2.7,drive
9829,435,15,11/06/2019,2,8,8,0,1,1,4,4,0,0,5,1,2,1,4,5,2,6,English,2,1,5,2,3,2,2,0,2,0,none,2.6,drive
9830,435,16,11/06/2019,2,8,1,0,1,1,4,1,0,0,5,1,2,1,4,5,2,6,English,2,1,5,2,3,2,2,0,2,0,none,5.8,drive
9831,435,17,12/06/2019,3,1,2,0,2,2,1,2,0,0,5,1,2,1,4,5,2,6,English,2,1,5,2,3,2,2,0,2,0,none,4.7,drive
9832,435,18,12/06/2019,3,2,6,0,1,1,2,4,0,0,5,1,2,1,4,5,2,6,English,2,1,5,2,3,2,2,0,2,0,none,1.8,drive
9833,435,19,12/06/2019,3,6,1,0,1,1,4,4,0,0,5,1,2,1,4,5,2,6,English,2,1,5,2,3,2,2,0,2,0,none,0.6,drive
9834,435,20,12/06/2019,3,1,1,0,1,1,4,1,0,0,5,1,2,1,4,5,2,6,English,2,1,5,2,3,2,2,0,2,0,none,2.4,drive
9835,435,21,13/06/2019,4,1,8,0,2,2,1,4,0,0,5,1,2,1,4,5,2,6,English,2,1,5,2,3,2,2,0,2,0,none,20,drive
9836,435,22,13/06/2019,4,8,7,0,2,2,4,4,0,0,5,1,2,1,4,5,2,6,English,2,1,5,2,3,2,2,0,2,0,none,4.3,drive
9837,436,0,08/06/2019,6,-9998,1,0,1,1,4,4,0,0,5,1,2,1,1,8,1,3,English,0,1,3,2,1,3,2,1,2,1,none,1,drive
9838,436,1,08/06/2019,6,1,1,0,2,2,4,4,0,0,5,1,2,1,1,8,1,3,English,0,1,3,2,1,3,2,1,2,1,none,0.1,passenger
9839,436,2,08/06/2019,6,1,10,0,2,2,4,4,0,0,5,1,2,1,1,8,1,3,English,0,1,3,2,1,3,2,1,2,1,none,0.4,walk
9840,436,3,08/06/2019,6,9,6,0,2,2,4,4,0,0,5,1,2,1,1,8,1,3,English,0,1,3,2,1,3,2,1,2,1,none,0.5,walk
9841,436,4,08/06/2019,6,6,6,0,1,1,4,4,0,0,5,1,2,1,1,8,1,3,English,0,1,3,2,1,3,2,1,2,1,none,0.1,walk
9842,436,5,08/06/2019,6,6,6,0,1,1,4,4,0,0,5,1,2,1,1,8,1,3,English,0,1,3,2,1,3,2,1,2,1,none,0.2,walk
9843,436,6,08/06/2019,6,6,6,0,2,2,4,4,0,0,5,1,2,1,1,8,1,3,English,0,1,3,2,1,3,2,1,2,1,none,1.1,passenger
9844,436,7,08/06/2019,6,6,6,0,1,1,4,4,0,0,5,1,2,1,1,8,1,3,English,0,1,3,2,1,3,2,1,2,1,none,0.8,drive
9845,436,8,08/06/2019,6,6,6,0,1,1,4,4,0,0,5,1,2,1,1,8,1,3,English,0,1,3,2,1,3,2,1,2,1,none,0.3,walk
9846,436,9,08/06/2019,6,6,6,0,2,2,4,4,0,0,5,1,2,1,1,8,1,3,English,0,1,3,2,1,3,2,1,2,1,none,1.1,passenger
9847,436,10,09/06/2019,7,8,8,1,2,3,4,4,0,0,5,1,2,1,1,8,1,3,English,0,1,3,2,1,3,2,1,2,1,none,18,passenger
9848,436,11,09/06/2019,7,8,6,0,2,2,4,4,0,0,5,1,2,1,1,8,1,3,English,0,1,3,2,1,3,2,1,2,1,none,4,passenger
9849,436,12,09/06/2019,7,6,8,0,2,2,4,4,0,0,5,1,2,1,1,8,1,3,English,0,1,3,2,1,3,2,1,2,1,none,4.6,passenger
9850,436,13,09/06/2019,7,8,8,0,2,2,4,4,0,0,5,1,2,1,1,8,1,3,English,0,1,3,2,1,3,2,1,2,1,none,0.2,walk
9851,436,14,09/06/2019,7,8,1,0,2,2,4,4,0,0,5,1,2,1,1,8,1,3,English,0,1,3,2,1,3,2,1,2,1,none,3.9,passenger
9852,436,15,09/06/2019,7,1,1,0,2,2,4,4,0,0,5,1,2,1,1,8,1,3,English,0,1,3,2,1,3,2,1,2,1,none,0.1,passenger
9853,436,16,09/06/2019,7,1,7,0,2,2,4,4,0,0,5,1,2,1,1,8,1,3,English,0,1,3,2,1,3,2,1,2,1,none,0.1,walk
9854,436,17,09/06/2019,7,7,7,0,2,2,4,4,0,0,5,1,2,1,1,8,1,3,English,0,1,3,2,1,3,2,1,2,1,none,0.1,walk
9855,436,18,09/06/2019,7,7,5,1,2,3,4,4,0,0,5,1,2,1,1,8,1,3,English,0,1,3,2,1,3,2,1,2,1,none,1.1,passenger
9856,436,19,09/06/2019,7,5,5,1,2,3,4,4,0,0,5,1,2,1,1,8,1,3,English,0,1,3,2,1,3,2,1,2,1,none,8.3,passenger
9857,436,20,09/06/2019,7,5,1,1,3,4,4,4,0,0,5,1,2,1,1,8,1,3,English,0,1,3,2,1,3,2,1,2,1,none,6.3,passenger
9858,436,21,10/06/2019,1,1,5,0,2,2,4,4,0,0,5,1,2,1,1,8,1,3,English,0,1,3,2,1,3,2,1,2,1,none,0.1,walk
9859,436,22,10/06/2019,1,5,5,0,2,2,4,4,0,0,5,1,2,1,1,8,1,3,English,0,1,3,2,1,3,2,1,2,1,none,0.1,walk
9860,436,23,10/06/2019,1,5,2,0,1,1,4,4,0,0,5,1,2,1,1,8,1,3,English,0,1,3,2,1,3,2,1,2,1,none,0.7,walk
9861,436,24,10/06/2019,1,2,1,0,1,1,4,4,0,0,5,1,2,1,1,8,1,3,English,0,1,3,2,1,3,2,1,2,1,none,0.1,walk
9862,436,25,10/06/2019,1,1,7,0,1,1,4,4,0,0,5,1,2,1,1,8,1,3,English,0,1,3,2,1,3,2,1,2,1,none,0.1,walk
